ward,no.,??Åfl,material,joint,diameter,length(m),leakage year,construction year,??ê›ÅhNêÅh,çXê∂ÅhNÅgx,çXê∂??? ,???ÃçÅˆ?v?èêÅh,Ågπ?H??Åf Åh??Q?zÅiÅÒ~Åj,?s?ØÅg??÷?ÃÅh??Q?zÅiÅÒ~Åj,ÅffêÅcÅh??Q?zÅiÅÒ~Åj,èCÅeUÅh??pÅiÅÒ~Åj,?RêÅcÅeπ?∏(ÅÒ~Åj,?O? ?ÅcêH??ê≥?WêÅh,Åg?? ?ÅcêH??ê≥?WêÅh,?zê›ÅhNÅgx??ê≥?WêÅh,?p????ê≥?WêÅh,???a??ê≥?WêÅh,ÅÒﬂ???Ã???Ã??RL(??Åj,???ÃÅh≠ê∂?\Åe™?ÆRN,RN?Ã?têÅh,?÷ÅÒv?Ã?∑?Z?WêÅh,Åh??pÅiê?ÅÒ~Åj,?÷ÅÒvÅiê?ÅÒ~Åj,Åh??p?÷ÅÒvÅh?,ÅÒﬂ???Ã???Ã??RL(??+1Åj,???ÃÅh≠ê∂?\Åe™?ÆRN',RN'?Ã?têÅh,?÷ÅÒv?Ã?∑?Z?WêÅh(2),?÷ÅÒv(2)Åiê?ÅÒ~Åj,Åh??p?÷ÅÒvÅh?(2),?ÅÒ?Åg?N
I,109,1.42,?c,?`,100,4,,1971,36,0,,0,"1,610,800","505,248","1,077,235","2,786,096","16,645",1,1,1,1,1,0.205,0.001,1317,0.96,668,"5,756",7.82,1.218,0.005,222,0.96,"5,756",7.82,A
I,110,1.42,?c,?`,100,4,,1973,34,0,,0,"1,610,800","505,248","1,077,235","2,786,096","19,574",1,1,1,1,1,0.205,0.001,1120,0.96,786,"5,759",6.65,1.218,0.005,189,0.96,"5,759",6.65,A
I,111,1.42,?c,?s,75,3,,1989,18,0,,0,0,"505,248","1,077,235","2,786,096","12,449",1,1,1,1,1,0.205,0.001,1761,0.96,500,"4,206",7.63,1.218,0.003,297,0.96,"4,206",7.63,A
I,112,1.42,?c,?s,100,3,,1989,18,0,,0,"133,758","505,248","1,077,235","2,786,096","12,047",1,1,1,1,1,0.205,0.001,1820,0.96,484,"4,334",8.13,1.218,0.003,307,0.96,"4,334",8.13,A
I,113,1.42,?c,?s,100,4,,1989,18,0,,0,"53,133","505,248","1,077,235","2,786,096","17,538",1,1,1,1,1,0.205,0.001,1250,0.96,704,"4,262",5.49,1.218,0.005,211,0.96,"4,262",5.49,A
I,114,1.42,?c,?`,100,5,,1976,31,0,,0,"53,133","505,248","1,077,235","2,786,096","23,545",1,1,1,1,1,0.205,0.001,931,0.96,945,"4,267",4.1,1.218,0.006,157,0.96,"4,267",4.1,A
I,115,1.42,?c,?j,75,7,,2003,4,0,,0,"53,133","505,248","1,077,235","2,786,096","29,568",1,1,1,1,1,0.205,0.001,741,0.96,"1,187","4,273",3.27,1.218,0.008,125,0.96,"4,273",3.27,A
I,116,1.42,?c,?j,75,8,,2003,4,0,,0,"53,133","505,248","1,077,235","2,786,096","37,870",1,1,1,1,1,0.205,0.002,579,0.96,"1,520","4,281",2.56,1.218,0.01,98,0.96,"4,281",2.56,A
I,117,1.42,?c,?j,75,4,,1998,9,0,,0,"1,610,800","505,248","1,077,235","2,786,096","18,965",1,1,1,1,1,0.205,0.001,1156,0.96,761,"5,758",6.87,1.218,0.005,195,0.96,"5,758",6.87,A
I,118,1.42,?c,?j,75,4,,1998,9,0,,0,"1,610,800","505,248","1,077,235","2,786,096","18,085",1,1,1,1,1,0.205,0.001,1212,0.96,726,"5,758",7.2,1.218,0.005,204,0.96,"5,758",7.2,A
I,119,1.42,?c,?s,150,245,,1977,30,0,,0,"133,758","505,248","1,077,235","2,786,096","1,100,232",1,1,1,1,1,0.205,0.05,20,1.52,"44,165","8,516",0.17,1.218,0.298,3,7.4,"41,459",0.85,C
I,120,1.42,?c,?s,150,4,,1973,34,0,,0,"1,610,800","505,248","1,077,235","2,786,096","18,081",1,1,1,1,1,0.205,0.001,1212,0.96,726,"5,758",7.2,1.218,0.005,204,0.96,"5,758",7.2,A
I,121,1.42,?c,?j,150,7,,2003,4,0,,0,"53,133","505,248","1,077,235","2,786,096","33,154",1,1,1,1,1,0.205,0.002,661,0.96,"1,331","4,277",2.92,1.218,0.009,111,0.96,"4,277",2.92,A
I,122,1.42,?c,?`,200,85,,1970,37,0,,0,"1,610,800","505,248","1,077,235","2,786,096","382,047",1,1,1,1,1,0.205,0.017,57,0.96,"15,336","6,107",0.36,1.218,0.103,10,2.53,"16,094",0.95,C
I,123,1.42,?c,?j,150,6,,2003,4,0,,0,"1,610,800","505,248","1,077,235","2,786,096","28,313",1,1,1,1,1,0.205,0.001,774,0.96,"1,137","5,767",4.6,1.218,0.008,130,0.96,"5,767",4.6,A
I,124,1.42,?c,?j,150,6,,2003,4,0,,0,"53,133","505,248","1,077,235","2,786,096","25,177",1,1,1,1,1,0.205,0.001,871,0.96,"1,011","4,269",3.83,1.218,0.007,147,0.96,"4,269",3.83,A
I,125,1.42,?c,?m?r,200,207,,2003,4,0,,0,"1,610,800","505,248","1,077,235","2,786,096","932,228",1,1,1,1,1,0.205,0.043,24,1.35,"37,421","9,331",0.23,1.218,0.252,4,5.66,"39,120",0.95,C
I,126,1.22,?c,?m?r,150,105,,2005,2,0,,0,"1,610,800","505,248","1,077,235","2,786,096","470,494",1,1,1,1,1,0.205,0.021,47,0.98,"18,886","6,321",0.3,1.218,0.127,8,3.05,"19,672",0.95,C
I,127,1.22,?c,?`,150,3,,1972,35,0,,0,"1,610,800","505,248","1,077,235","2,786,096","13,592",1,1,1,1,1,0.205,0.001,1613,0.96,546,"5,753",9.56,1.218,0.004,272,0.96,"5,753",9.56,A
I,128,1.22,?c,?`,150,2,,1972,35,0,,0,"1,610,800","505,248","1,077,235","2,786,096","9,806",1,1,1,1,1,0.205,0,2235,0.96,394,"5,750",13.24,1.218,0.003,377,0.96,"5,750",13.24,A
I,129,1.25,?c,?s,150,72,,1981,26,0,,0,"53,133","505,248","1,077,235","2,786,096","324,968",1,1,1,1,1,0.205,0.015,67,0.96,"13,045","4,557",0.32,1.218,0.088,11,2.35,"11,155",0.78,C
I,130,1.25,?c,?s,150,507,,1976,31,0,,0,"133,758","505,248","1,077,235","2,786,096","2,280,285",1,1,1,1,1,0.205,0.104,10,2.53,"91,534","17,160",0.17,1.218,0.618,2,10.88,"73,795",0.73,C
I,131,1.25,?c,?s,100,959,?,1978,29,0,,1,"133,758","505,248","1,077,235","2,786,096","4,313,361",1,1,1,1,1,1.218,1.168,1,21.48,"173,144","189,361",0.99,1.746,1.675,1,21.48,"189,361",0.99,C
I,132,1.25,?c,?s,150,57,?,1976,31,0,,1,"53,133","505,248","1,077,235","2,786,096","256,714",1,1,1,1,1,1.218,0.07,14,1.95,"10,305","9,123",0.8,1.746,0.1,10,2.53,"11,836",1.04,B
I,133,1.22,?c,?`,150,11,,1972,35,0,,0,"133,758","505,248","1,077,235","2,786,096","50,922",1,1,1,1,1,0.205,0.002,430,0.96,"2,044","4,371",1.94,1.218,0.014,73,0.96,"4,371",1.94,A
I,134,1.25,?c,?m?r,200,627,,2003,4,0,,0,"1,610,800","505,248","1,077,235","2,786,096","2,818,486",1,1,1,1,1,0.205,0.129,8,3.05,"113,138","26,833",0.22,1.218,0.763,1,21.48,"188,978",1.52,B
I,135,1.22,?c,?`,300,3,,1972,35,0,,0,"133,758","505,248","1,077,235","2,786,096","11,602",1,1,1,1,1,0.205,0.001,1889,0.96,466,"4,333",8.44,1.218,0.003,318,0.96,"4,333",8.44,A
I,136,1.25,?c,?s,150,124,,1980,27,0,,0,"53,133","505,248","1,077,235","2,786,096","556,418",1,1,1,1,1,0.205,0.025,39,1.07,"22,335","5,327",0.22,1.218,0.151,7,3.42,"17,025",0.69,C
I,137,1.25,?c,?s,150,227,1991,1980,27,0,,1,"133,758","505,248","1,077,235","2,786,096","1,021,615",1,1,1,1,1,1.218,0.277,4,5.66,"41,009","31,266",0.69,1.746,0.397,3,7.4,"40,877",0.9,C
I,138,1.25,?c,?j,150,3,,2003,4,0,,0,"53,133","505,248","1,077,235","2,786,096","15,143",1,1,1,1,1,0.205,0.001,1448,0.96,608,"4,259",6.36,1.218,0.004,244,0.96,"4,259",6.36,A
I,139,1.22,?c,?s,100,5,,1980,27,0,,0,"133,758","505,248","1,077,235","2,786,096","22,953",1,1,1,1,1,0.205,0.001,955,0.96,921,"4,344",4.28,1.218,0.006,161,0.96,"4,344",4.28,A
I,140,1.22,?c,?s,150,15,,1980,27,0,,0,"53,133","505,248","1,077,235","2,786,096","69,177",1,1,1,1,1,0.205,0.003,317,0.96,"2,777","4,311",1.41,1.218,0.019,53,0.96,"4,311",1.41,A
I,141,1.22,?c,?s,150,4,,1982,25,0,,0,"53,133","505,248","1,077,235","2,786,096","17,445",1,1,1,1,1,0.205,0.001,1257,0.96,700,"4,262",5.53,1.218,0.005,212,0.96,"4,262",5.53,A
I,142,1.22,?c,?s,150,52,,1980,27,0,,0,"53,133","505,248","1,077,235","2,786,096","232,594",1,1,1,1,1,0.205,0.011,94,0.96,"9,337","4,468",0.43,1.218,0.063,16,1.76,"8,192",0.8,C
I,143,1.22,?c,?s,150,4,,1982,25,0,,0,"53,133","505,248","1,077,235","2,786,096","15,802",1,1,1,1,1,0.205,0.001,1387,0.96,634,"4,260",6.1,1.218,0.004,234,0.96,"4,260",6.1,A
I,144,1.22,?c,?s,150,16,,1980,27,0,,0,"53,133","505,248","1,077,235","2,786,096","73,362",1,1,1,1,1,0.205,0.003,299,0.96,"2,945","4,315",1.33,1.218,0.02,50,0.96,"4,315",1.33,A
I,145,1.22,?c,?s,150,16,,1982,25,0,,0,"53,133","505,248","1,077,235","2,786,096","71,549",1,1,1,1,1,0.205,0.003,306,0.96,"2,872","4,314",1.36,1.218,0.019,52,0.96,"4,314",1.36,A
I,146,1.25,?c,?`,300,2,,1972,35,0,,0,"53,133","505,248","1,077,235","2,786,096","8,599",1,1,1,1,1,0.205,0,2549,0.96,345,"4,253",11.19,1.218,0.002,429,0.96,"4,253",11.19,A
I,147,1.25,?c,?m?r,150,163,,1996,11,0,,0,"133,758","505,248","1,077,235","2,786,096","731,424",1,1,1,1,1,0.205,0.033,30,1.21,"29,360","6,333",0.2,1.218,0.198,5,4.61,"24,128",0.75,C
I,148,1.25,?c,?j,150,5,,1996,11,0,,0,"133,758","505,248","1,077,235","2,786,096","21,492",1,1,1,1,1,0.205,0.001,1020,0.96,863,"4,343",4.57,1.218,0.006,172,0.96,"4,343",4.57,A
I,149,1.25,?c,?`,100,4,,1976,31,0,,0,"53,133","505,248","1,077,235","2,786,096","18,064",1,1,1,1,1,0.205,0.001,1213,0.96,725,"4,262",5.33,1.218,0.005,204,0.96,"4,262",5.33,A
I,150,1.25,?c,?`,100,4,,1976,31,0,,0,"53,133","505,248","1,077,235","2,786,096","17,787",1,1,1,1,1,0.205,0.001,1232,0.96,714,"4,262",5.42,1.218,0.005,208,0.96,"4,262",5.42,A
I,151,1.25,?c,?`,100,4,,1976,31,0,,0,"53,133","505,248","1,077,235","2,786,096","19,206",1,1,1,1,1,0.205,0.001,1141,0.96,771,"4,263",5.02,1.218,0.005,192,0.96,"4,263",5.02,A
I,152,1.25,?c,?`,100,5,,1981,26,0,,0,"53,133","505,248","1,077,235","2,786,096","21,350",1,1,1,1,1,0.205,0.001,1027,0.96,857,"4,265",4.52,1.218,0.006,173,0.96,"4,265",4.52,A
I,153,1.25,?c,?`,100,2,,1978,29,0,,0,0,"505,248","1,077,235","2,786,096","10,137",1,1,1,1,1,0.205,0,2162,0.96,407,"4,204",9.37,1.218,0.003,364,0.96,"4,204",9.37,A
I,154,1.22,?c,?s,100,7,,1979,28,0,,0,"53,133","505,248","1,077,235","2,786,096","30,599",1,1,1,1,1,0.205,0.001,716,0.96,"1,228","4,274",3.16,1.218,0.008,121,0.96,"4,274",3.16,A
I,155,1.22,?c,?j,75,1,,1993,14,0,,0,"53,133","505,248","1,077,235","2,786,096","6,327",1,1,1,1,1,0.205,0,3464,0.96,254,"4,251",15.19,1.218,0.002,584,0.96,"4,251",15.19,A
I,156,1.22,?c,?s,100,8,,1981,26,0,,0,"133,758","505,248","1,077,235","2,786,096","34,544",1,1,1,1,1,0.205,0.002,635,0.96,"1,387","4,355",2.85,1.218,0.009,107,0.96,"4,355",2.85,A
I,157,1.22,?c,?j,100,2,,2004,3,0,,0,"53,133","505,248","1,077,235","2,786,096","8,512",1,1,1,1,1,0.205,0,2575,0.96,342,"4,253",11.28,1.218,0.002,434,0.96,"4,253",11.28,A
I,158,1.22,?c,?s,100,7,,1981,26,0,,0,"53,133","505,248","1,077,235","2,786,096","33,101",1,1,1,1,1,0.205,0.002,662,0.96,"1,329","4,277",2.92,1.218,0.009,112,0.96,"4,277",2.92,A
I,159,1.25,?c,?m?r,150,5,,2003,4,0,,0,"1,610,800","505,248","1,077,235","2,786,096","20,593",1,1,1,1,1,0.205,0.001,1064,0.96,827,"5,760",6.32,1.218,0.006,179,0.96,"5,760",6.32,A
I,160,1.25,?c,?`,150,1,,1972,35,0,,0,"53,133","505,248","1,077,235","2,786,096","2,620",1,1,1,1,1,0.205,0,8366,0.96,105,"4,247",36.7,1.218,0.001,1409,0.96,"4,247",36.7,A
I,161,1.25,?c,?s,150,177,,1972,35,0,,0,"53,133","505,248","1,077,235","2,786,096","795,218",1,1,1,1,1,0.205,0.036,28,1.25,"31,921","6,521",0.19,1.218,0.215,5,4.61,"24,050",0.68,C
I,162,1.25,?c,?s,150,3,,1978,29,0,,0,"53,133","505,248","1,077,235","2,786,096","13,025",1,1,1,1,1,0.205,0.001,1683,0.96,523,"4,257",7.39,1.218,0.004,283,0.96,"4,257",7.39,A
I,163,1.25,?c,?s,150,60,,1976,31,0,,0,"53,133","505,248","1,077,235","2,786,096","267,782",1,1,1,1,1,0.205,0.012,82,0.96,"10,749","4,502",0.38,1.218,0.073,14,1.95,"9,145",0.77,C
I,164,1.25,?c,?`,150,4,,1979,28,0,,0,"53,133","505,248","1,077,235","2,786,096","18,011",1,1,1,1,1,0.205,0.001,1217,0.96,723,"4,262",5.35,1.218,0.005,205,0.96,"4,262",5.35,A
I,165,1.25,?c,?`,300,1,,1972,35,0,,0,"53,133","505,248","1,077,235","2,786,096","6,307",1,1,1,1,1,0.205,0,3475,0.96,253,"4,251",15.25,1.218,0.002,585,0.96,"4,251",15.25,A
I,166,1.25,?c,?`,150,1,,1972,35,0,,0,"53,133","505,248","1,077,235","2,786,096","6,307",1,1,1,1,1,0.205,0,3476,0.96,253,"4,251",15.25,1.218,0.002,585,0.96,"4,251",15.25,A
I,167,1.25,?c,?`,100,2,,1978,29,0,,0,"53,133","505,248","1,077,235","2,786,096","9,850",1,1,1,1,1,0.205,0,2225,0.96,395,"4,254",9.77,1.218,0.003,375,0.96,"4,254",9.77,A
I,168,1.25,?c,?`,100,7,,1976,31,0,,0,"53,133","505,248","1,077,235","2,786,096","31,662",1,1,1,1,1,0.205,0.001,692,0.96,"1,271","4,275",3.05,1.218,0.009,117,0.96,"4,275",3.05,A
I,169,1.25,?c,?`,100,4,,1978,29,0,,0,"53,133","505,248","1,077,235","2,786,096","19,657",1,1,1,1,1,0.205,0.001,1115,0.96,789,"4,264",4.9,1.218,0.005,188,0.96,"4,264",4.9,A
I,170,1.25,?c,?`,100,5,,1976,31,0,,0,"53,133","505,248","1,077,235","2,786,096","23,086",1,1,1,1,1,0.205,0.001,950,0.96,927,"4,267",4.18,1.218,0.006,160,0.96,"4,267",4.18,A
I,171,1.25,?c,?`,100,5,,1978,29,0,,0,"53,133","505,248","1,077,235","2,786,096","24,657",1,1,1,1,1,0.205,0.001,889,0.96,990,"4,269",3.91,1.218,0.007,150,0.96,"4,269",3.91,A
I,172,1.25,?c,?s,75,2,,1979,28,0,,0,"53,133","505,248","1,077,235","2,786,096","9,483",1,1,1,1,1,0.205,0,2311,0.96,381,"4,254",10.13,1.218,0.003,389,0.96,"4,254",10.13,A
I,173,1.25,?c,?`,100,6,,1978,29,0,,0,"53,133","505,248","1,077,235","2,786,096","25,544",1,1,1,1,1,0.205,0.001,858,0.96,"1,025","4,269",3.78,1.218,0.007,145,0.96,"4,269",3.78,A
I,174,1.25,?c,?s,100,5,,1979,28,0,,0,"53,133","505,248","1,077,235","2,786,096","20,995",1,1,1,1,1,0.205,0.001,1044,0.96,843,"4,265",4.59,1.218,0.006,176,0.96,"4,265",4.59,A
I,175,1.25,?c,?s,100,6,,1979,28,0,,0,"53,133","505,248","1,077,235","2,786,096","25,225",1,1,1,1,1,0.205,0.001,869,0.96,"1,013","4,269",3.82,1.218,0.007,146,0.96,"4,269",3.82,A
I,176,1.25,?c,?s,100,10,,1979,28,0,,0,"53,133","505,248","1,077,235","2,786,096","46,598",1,1,1,1,1,0.205,0.002,470,0.96,"1,871","4,290",2.08,1.218,0.013,79,0.96,"4,290",2.08,A
I,177,1.11,?c,?s,150,115,,1979,28,0,,0,"1,610,800","505,248","1,077,235","2,786,096","517,942",1,1,1,1,1,0.205,0.024,42,1.03,"20,791","6,692",0.29,1.218,0.14,7,3.42,"22,221",0.97,C
I,178,1.11,?c,?s,150,29,,1980,27,0,,0,"1,610,800","505,248","1,077,235","2,786,096","132,491",1,1,1,1,1,0.205,0.006,165,0.96,"5,318","5,867",1,1.218,0.036,28,1.25,"7,640",1.3,A
I,179,1.11,?c,?s,150,228,,1972,35,0,,0,"1,610,800","505,248","1,077,235","2,786,096","1,023,202",1,1,1,1,1,0.205,0.047,21,1.47,"41,073","10,294",0.23,1.218,0.277,4,5.66,"39,635",0.88,C
I,180,1.11,?c,?s,150,22,,1980,27,0,,0,"1,610,800","505,248","1,077,235","2,786,096","99,335",1,1,1,1,1,0.205,0.005,221,0.96,"3,987","5,836",1.33,1.218,0.027,37,1.09,"6,626",1.51,A
I,181,1.11,?c,?s,150,59,,1979,28,0,,0,"1,610,800","505,248","1,077,235","2,786,096","264,687",1,1,1,1,1,0.205,0.012,83,0.96,"10,625","5,994",0.51,1.218,0.072,14,1.95,"12,176",1.04,B
I,182,1.11,?c,?s,150,167,,1972,35,0,,0,"1,610,800","505,248","1,077,235","2,786,096","749,645",1,1,1,1,1,0.205,0.034,29,1.23,"30,092","8,277",0.25,1.218,0.203,5,4.61,"31,021",0.94,C
I,183,1.11,?c,?s,150,185,,1974,33,0,,0,"53,133","505,248","1,077,235","2,786,096","831,284",1,1,1,1,1,0.205,0.038,26,1.29,"33,369","6,776",0.18,1.218,0.225,4,5.66,"29,732",0.81,C
I,184,1.11,?c,?s,150,37,,1974,33,0,,0,"53,133","505,248","1,077,235","2,786,096","168,066",1,1,1,1,1,0.205,0.008,130,0.96,"6,746","4,406",0.59,1.218,0.046,22,1.43,"6,563",0.88,C
I,185,0.82,?c,?r?Q,300,328,,2001,6,0,,0,"1,610,800","505,248","1,077,235","2,786,096","1,472,988",1,1,1,1,1,0.205,0.067,15,1.85,"59,128","13,787",0.21,1.218,0.399,3,7.4,"55,148",0.85,C
I,186,1.31,?c,?s,150,57,,1974,33,0,,0,"1,610,800","505,248","1,077,235","2,786,096","255,348",1,1,1,1,1,0.205,0.012,86,0.96,"10,250","5,985",0.53,1.218,0.069,14,1.95,"12,158",1.08,B
I,187,1.31,?c,?s,150,106,,1978,29,0,,0,"133,758","505,248","1,077,235","2,786,096","477,685",1,1,1,1,1,0.205,0.022,46,0.99,"19,175","4,930",0.23,1.218,0.129,8,3.05,"15,189",0.72,C
I,188,1.31,?c,?s,150,29,,1973,34,0,,0,"133,758","505,248","1,077,235","2,786,096","128,842",1,1,1,1,1,0.205,0.006,170,0.96,"5,172","4,446",0.78,1.218,0.035,29,1.23,"5,696",1,C
I,189,0.9,?c,?s,150,28,,1975,32,0,,0,"1,610,800","563,451","1,077,235","2,786,096","126,298",1,1,1,1,1,0.205,0.006,174,0.96,"5,070","5,917",1.06,1.218,0.034,29,1.23,"7,582",1.36,A
I,190,0.9,?c,?s,150,9,,1991,16,0,,0,"1,610,800","563,451","1,077,235","2,786,096","38,806",1,1,1,1,1,0.205,0.002,565,0.96,"1,558","5,833",3.4,1.218,0.011,95,0.96,"5,833",3.4,A
I,191,0.9,?c,?s,100,1,,1991,16,0,,0,"133,758","563,451","1,077,235","2,786,096","4,733",1,1,1,1,1,0.205,0,4632,0.96,190,"4,383",20.93,1.218,0.001,780,0.96,"4,383",20.93,A
I,192,0.9,?c,?s,100,34,,1992,15,0,,0,"1,610,800","563,451","1,077,235","2,786,096","151,866",1,1,1,1,1,0.205,0.007,144,0.96,"6,096","5,942",0.88,1.218,0.041,24,1.35,"8,356",1.24,B
I,193,0.9,?c,?s,150,4,,1991,16,0,,0,"1,610,800","563,451","1,077,235","2,786,096","18,755",1,1,1,1,1,0.205,0.001,1169,0.96,753,"5,814",7.01,1.218,0.005,197,0.96,"5,814",7.01,A
I,194,1.11,?c,?`,100,27,,1969,38,0,,0,"53,133","505,248","1,077,235","2,786,096","121,701",1,1,1,1,1,0.205,0.006,180,0.96,"4,885","4,362",0.81,1.218,0.033,30,1.21,"5,498",1.02,B
I,195,1.11,?c,?`,100,106,,1969,38,0,,0,"53,133","505,248","1,077,235","2,786,096","476,727",1,1,1,1,1,0.205,0.022,46,0.99,"19,137","4,849",0.23,1.218,0.129,8,3.05,"14,940",0.71,C
I,196,1.11,?c,?s,150,89,,1983,24,0,,0,"536,574","505,248","1,077,235","2,786,096","398,306",1,1,1,1,1,0.205,0.018,55,0.96,"15,989","5,091",0.29,1.218,0.108,9,2.77,"14,691",0.83,C
I,197,1.11,?c,?s,150,82,,1973,34,0,,0,"1,610,800","563,451","1,077,235","2,786,096","367,378",1,1,1,1,1,0.205,0.017,60,0.96,"14,747","6,149",0.38,1.218,0.099,10,2.53,"16,205",1,C
I,198,1.11,?c,?s,150,4,,1991,16,0,,0,"2,954,136","505,248","1,077,235","2,786,096","17,267",1,1,1,1,1,0.205,0.001,1269,0.96,693,"7,046",9.23,1.218,0.005,214,0.96,"7,046",9.23,A
I,199,1.11,?c,?r?Q,150,33,,1996,11,0,,0,"2,954,136","505,248","1,077,235","2,786,096","149,196",1,1,1,1,1,0.205,0.007,147,0.96,"5,989","7,173",1.09,1.218,0.04,25,1.32,"9,863",1.49,A
I,200,0.82,?c,?`,200,5,,1966,41,0,,0,"133,758","505,248","1,077,235","2,786,096","24,640",1,1,1,1,1,0.205,0.001,890,0.96,989,"4,346",3.99,1.218,0.007,150,0.96,"4,346",3.99,A
I,201,0.82,?c,?s,150,2,,1990,17,0,,0,"133,758","505,248","1,077,235","2,786,096","8,565",1,1,1,1,1,0.205,0,2559,0.96,344,"4,330",11.42,1.218,0.002,431,0.96,"4,330",11.42,A
I,202,0.82,?c,?r?Q,150,30,,1996,11,0,,0,"133,758","505,248","1,077,235","2,786,096","133,961",1,1,1,1,1,0.205,0.006,164,0.96,"5,377","4,451",0.75,1.218,0.036,28,1.25,"5,795",0.98,C
I,203,0.82,?c,?s,200,44,,1972,35,0,,0,"133,758","505,248","1,077,235","2,786,096","199,448",1,1,1,1,1,0.205,0.009,110,0.96,"8,006","4,514",0.51,1.218,0.054,19,1.58,"7,429",0.84,C
I,204,0.82,?c,?s,200,3,,1993,14,0,,0,"133,758","505,248","1,077,235","2,786,096","12,718",1,1,1,1,1,0.205,0.001,1724,0.96,511,"4,334",7.7,1.218,0.003,290,0.96,"4,334",7.7,A
I,205,0.82,?c,?s,300,15,,1980,27,0,,0,"133,758","505,248","1,077,235","2,786,096","66,294",1,1,1,1,1,0.205,0.003,331,0.96,"2,661","4,386",1.5,1.218,0.018,56,0.96,"4,386",1.5,A
I,206,0.82,?c,?s,200,21,,1972,35,0,,0,"133,758","505,248","1,077,235","2,786,096","92,874",1,1,1,1,1,0.205,0.004,236,0.96,"3,728","4,411",1.07,1.218,0.025,40,1.05,"4,825",1.17,A
I,207,0.82,?c,?s,100,3,,1990,17,0,,0,"133,758","505,248","1,077,235","2,786,096","12,090",1,1,1,1,1,0.205,0.001,1813,0.96,485,"4,334",8.11,1.218,0.003,305,0.96,"4,334",8.11,A
I,208,0.82,?c,?s,100,3,,1990,17,0,,0,"133,758","505,248","1,077,235","2,786,096","12,353",1,1,1,1,1,0.205,0.001,1775,0.96,496,"4,334",7.93,1.218,0.003,299,0.96,"4,334",7.93,A
I,209,0.82,?c,?j,300,23,,1990,17,0,,0,"133,758","505,248","1,077,235","2,786,096","104,491",1,1,1,1,1,0.205,0.005,210,0.96,"4,194","4,423",0.96,1.218,0.028,35,1.12,"5,160",1.12,B
I,210,0.82,?c,?j,100,4,,2001,6,0,,0,"1,610,800","505,248","1,077,235","2,786,096","16,495",1,1,1,1,1,0.205,0.001,1329,0.96,662,"5,756",7.89,1.218,0.004,224,0.96,"5,756",7.89,A
I,211,1.11,?c,?s,150,23,,1973,34,0,,0,"1,610,800","505,248","1,077,235","2,786,096","103,620",1,1,1,1,1,0.205,0.005,212,0.96,"4,159","5,840",1.27,1.218,0.028,36,1.11,"6,752",1.47,A
I,212,0.82,?c,?s,100,183,,1973,34,0,,0,"133,758","505,248","1,077,235","2,786,096","823,491",1,1,1,1,1,0.205,0.038,27,1.27,"33,056","6,764",0.19,1.218,0.223,4,5.66,"30,144",0.83,C
I,213,0.82,?c,?s,150,2,,1972,35,0,,0,"133,758","505,248","1,077,235","2,786,096","7,240",1,1,1,1,1,0.205,0,3028,0.96,291,"4,329",13.5,1.218,0.002,510,0.96,"4,329",13.5,A
I,214,0.82,?c,?s,150,20,,1983,24,0,,0,"133,758","505,248","1,077,235","2,786,096","88,439",1,1,1,1,1,0.205,0.004,248,0.96,"3,550","4,407",1.13,1.218,0.024,42,1.03,"4,728",1.21,A
I,215,0.82,?c,?s,150,28,,1996,11,0,,0,0,"505,248","1,077,235","2,786,096","123,898",1,1,1,1,1,0.205,0.006,177,0.96,"4,973","4,313",0.79,1.218,0.034,30,1.21,"5,436",0.99,C
I,216,0.82,?c,?s,150,148,,1983,24,0,,0,"133,758","505,248","1,077,235","2,786,096","667,211",1,1,1,1,1,0.205,0.03,33,1.15,"26,783","5,945",0.2,1.218,0.181,6,3.92,"20,265",0.69,C
I,217,0.82,?c,?s,100,2,,1983,24,0,,0,"133,758","505,248","1,077,235","2,786,096","11,194",1,1,1,1,1,0.205,0.001,1958,0.96,449,"4,333",8.76,1.218,0.003,330,0.96,"4,333",8.76,A
I,218,1.11,?c,?m?r,150,20,,1997,10,0,,0,"1,610,800","563,451","1,077,235","2,786,096","90,204",1,1,1,1,1,0.205,0.004,243,0.96,"3,621","5,883",1.47,1.218,0.024,41,1.04,"6,373",1.6,A
I,219,1.11,?c,?s,150,52,,1974,33,0,,0,"1,610,800","505,248","1,077,235","2,786,096","232,881",1,1,1,1,1,0.205,0.011,94,0.96,"9,348","5,964",0.58,1.218,0.063,16,1.76,"10,934",1.06,B
I,220,0.9,?c,?s,150,38,,1992,15,0,,0,"536,574","563,451","1,077,235","2,786,096","172,458",1,1,1,1,1,0.205,0.008,127,0.96,"6,923","4,930",0.65,1.218,0.047,21,1.47,"7,550",0.99,C
I,221,0.9,?c,?s,150,10,,1974,33,0,,0,"1,610,800","563,451","1,077,235","2,786,096","42,851",1,1,1,1,1,0.205,0.002,512,0.96,"1,720","5,837",3.08,1.218,0.012,86,0.96,"5,837",3.08,A
I,222,0.82,?c,?j,100,9,,1997,10,0,,0,"133,758","505,248","1,077,235","2,786,096","38,364",1,1,1,1,1,0.205,0.002,571,0.96,"1,540","4,359",2.57,1.218,0.01,96,0.96,"4,359",2.57,A
