ward,no.,??Åfl,material,joint,diameter,length(m),leakage year,construction year,??ê›ÅhNêÅh,çXê∂ÅhNÅgx,çXê∂??? ,???ÃçÅˆ?v?èêÅh,Ågπ?H??Åf Åh??Q?zÅiÅÒ~Åj,?s?ØÅg??÷?ÃÅh??Q?zÅiÅÒ~Åj,ÅffêÅcÅh??Q?zÅiÅÒ~Åj,èCÅeUÅh??pÅiÅÒ~Åj,?RêÅcÅeπ?∏(ÅÒ~Åj,?O? ?ÅcêH??ê≥?WêÅh,Åg?? ?ÅcêH??ê≥?WêÅh,?zê›ÅhNÅgx??ê≥?WêÅh,?p????ê≥?WêÅh,???a??ê≥?WêÅh,ÅÒﬂ???Ã???Ã??RL(??Åj,???ÃÅh≠ê∂?\Åe™?ÆRN,RN?Ã?têÅh,?÷ÅÒv?Ã?∑?Z?WêÅh,Åh??pÅiê?ÅÒ~Åj,?÷ÅÒvÅiê?ÅÒ~Åj,Åh??p?÷ÅÒvÅh?,ÅÒﬂ???Ã???Ã??RL(??+1Åj,???ÃÅh≠ê∂?\Åe™?ÆRN',RN'?Ã?têÅh,?÷ÅÒv?Ã?∑?Z?WêÅh(2),?÷ÅÒv(2)Åiê?ÅÒ~Åj,Åh??p?÷ÅÒvÅh?(2),?ÅÒ?Åg?N
G,109,1.22,?c,?r?Q,300,18,,1999,8,0,,0,"2,954,136","505,248","1,077,235","2,786,096","80,042",1,1,1,1,1,0.205,0.004,274,0.96,"3,213","7,107",2.01,1.218,0.022,46,0.99,"7,329",2.07,A
G,110,1.43,?c,?s,200,17,,1976,31,0,,0,"1,610,800","505,248","1,077,235","2,786,096","75,392",1,1,1,1,1,0.205,0.003,291,0.96,"3,026","5,813",1.74,1.218,0.02,49,0.96,"5,813",1.74,A
G,111,0.99,?c,?r?Q,300,11,,1991,16,0,,0,"2,954,136","505,248","1,077,235","2,786,096","50,494",1,1,1,1,1,0.205,0.002,434,0.96,"2,027","7,078",3.17,1.218,0.014,73,0.96,"7,078",3.17,A
G,112,0.99,?c,?r?Q,300,11,,1992,15,0,,0,"2,954,136","505,248","1,077,235","2,786,096","47,631",1,1,1,1,1,0.205,0.002,460,0.96,"1,912","7,076",3.36,1.218,0.013,78,0.96,"7,076",3.36,A
G,113,0.99,?c,?j,300,7,,1992,15,0,,0,"2,954,136","505,248","1,077,235","2,786,096","30,074",1,1,1,1,1,0.205,0.001,729,0.96,"1,207","7,059",5.31,1.218,0.008,123,0.96,"7,059",5.31,A
G,114,1.24,?c,?`,300,188,,1968,39,0,,0,0,"505,248","1,077,235","2,786,096","845,796",1,1,1,1,1,0.205,0.039,26,1.29,"33,951","6,727",0.18,1.218,0.229,4,5.66,"29,513",0.79,C
G,115,1.24,?c,?j,300,7,,1988,19,0,,0,0,"505,248","1,077,235","2,786,096","30,355",1,1,1,1,1,0.205,0.001,722,0.96,"1,218","4,223",3.15,1.218,0.008,122,0.96,"4,223",3.15,A
G,116,1.24,?c,?`,300,22,,1967,40,0,,0,0,"505,248","1,077,235","2,786,096","97,059",1,1,1,1,1,0.205,0.004,226,0.96,"3,896","4,287",1,1.218,0.026,38,1.08,"4,823",1.12,B
G,117,1.24,?c,?j,300,8,,1989,18,0,,0,0,"505,248","1,077,235","2,786,096","35,338",1,1,1,1,1,0.205,0.002,620,0.96,"1,419","4,228",2.7,1.218,0.01,104,0.96,"4,228",2.7,A
G,118,0.99,?c,?j,300,72,,1991,16,0,,0,"2,954,136","505,248","1,077,235","2,786,096","324,334",1,1,1,1,1,0.205,0.015,68,0.96,"13,019","7,341",0.51,1.218,0.088,11,2.35,"17,971",1.25,B
G,119,0.99,?c,?j,300,9,,1992,15,0,,0,"2,954,136","505,248","1,077,235","2,786,096","38,624",1,1,1,1,1,0.205,0.002,568,0.96,"1,550","7,067",4.14,1.218,0.01,96,0.96,"7,067",4.14,A
G,120,0.99,?c,?j,300,344,,1991,16,0,,0,"2,954,136","505,248","1,077,235","2,786,096","1,548,614",1,1,1,1,1,0.205,0.071,14,1.95,"62,164","17,299",0.25,1.218,0.419,2,10.88,"96,520",1.41,B
G,121,0.99,?c,?s,150,21,,1988,19,0,,0,0,"505,248","1,077,235","2,786,096","92,211",1,1,1,1,1,0.205,0.004,238,0.96,"3,701","4,282",1.05,1.218,0.025,40,1.05,"4,684",1.15,A
G,122,1.22,?c,?j,300,100,,1991,16,0,,0,"2,954,136","505,248","1,077,235","2,786,096","450,464",1,1,1,1,1,0.205,0.021,49,0.96,"18,082","7,462",0.37,1.218,0.122,8,3.05,"23,708",1.19,B
G,123,1.22,?c,?j,300,13,,1992,15,0,,0,"2,954,136","505,248","1,077,235","2,786,096","56,276",1,1,1,1,1,0.205,0.003,390,0.96,"2,259","7,084",2.85,1.218,0.015,66,0.96,"7,084",2.85,A
G,124,1.22,?c,?j,300,204,,1991,16,0,,0,"2,954,136","505,248","1,077,235","2,786,096","915,670",1,1,1,1,1,0.205,0.042,24,1.35,"36,756","11,122",0.27,1.218,0.248,4,5.66,"46,629",1.15,B
G,125,0.99,?c,?s,200,10,,1992,15,0,,0,"2,954,136","505,248","1,077,235","2,786,096","45,140",1,1,1,1,1,0.205,0.002,486,0.96,"1,812","7,073",3.54,1.218,0.012,82,0.96,"7,073",3.54,A
G,126,0.99,?c,?s,150,25,,1986,21,0,,0,0,"505,248","1,077,235","2,786,096","111,483",1,1,1,1,1,0.205,0.005,197,0.96,"4,475","4,301",0.87,1.218,0.03,33,1.15,"5,152",1.04,B
G,127,0.99,?c,?m?r,150,664,,1998,9,0,,0,"2,954,136","505,248","1,077,235","2,786,096","2,987,456",1,1,1,1,1,0.205,0.136,7,3.42,"119,921","35,261",0.27,1.218,0.809,1,21.48,"221,462",1.68,B
G,128,0.99,?c,?m?r,200,728,,1998,9,0,,0,"2,954,136","505,248","1,077,235","2,786,096","3,273,632",1,1,1,1,1,0.205,0.149,7,3.42,"131,408","36,240",0.25,1.218,0.887,1,21.48,"227,610",1.57,B
G,129,1.22,?c,?j,300,8,,1992,15,0,,0,"2,954,136","505,248","1,077,235","2,786,096","36,017",1,1,1,1,1,0.205,0.002,609,0.96,"1,446","7,064",4.43,1.218,0.01,103,0.96,"7,064",4.43,A
G,130,1.22,?c,?j,300,151,,1991,16,0,,0,"2,954,136","505,248","1,077,235","2,786,096","678,260",1,1,1,1,1,0.205,0.031,32,1.17,"27,226","9,361",0.31,1.218,0.184,5,4.61,"36,884",1.23,B
G,131,0.99,?c,?m?r,150,82,,2000,7,0,,0,0,"505,248","1,077,235","2,786,096","366,880",1,1,1,1,1,0.205,0.017,60,0.96,"14,727","4,546",0.28,1.218,0.099,10,2.53,"11,981",0.74,C
G,132,0.99,?c,?m?r,150,663,,1998,9,0,,0,0,"505,248","1,077,235","2,786,096","2,979,982",1,1,1,1,1,0.205,0.136,7,3.42,"119,621","25,132",0.19,1.218,0.807,1,21.48,"157,847",1.2,B
G,133,0.99,?c,?m?r,150,173,,1998,9,0,,0,"2,954,136","505,248","1,077,235","2,786,096","778,723",1,1,1,1,1,0.205,0.036,28,1.25,"31,259","10,127",0.29,1.218,0.211,5,4.61,"37,348",1.08,B
G,134,0.99,?c,?m?r,150,60,,1998,9,0,,0,0,"505,248","1,077,235","2,786,096","268,438",1,1,1,1,1,0.205,0.012,82,0.96,"10,775","4,452",0.37,1.218,0.073,14,1.95,"9,042",0.76,C
G,135,1.4,?c,?j,300,6,,2000,7,0,,0,"2,954,136","505,248","1,077,235","2,786,096","26,530",1,1,1,1,1,0.205,0.001,826,0.96,"1,065","7,055",6.01,1.218,0.007,139,0.96,"7,055",6.01,A
G,136,1.4,?c,?r?Q,300,521,,2001,6,0,,0,"2,954,136","505,248","1,077,235","2,786,096","2,343,301",1,1,1,1,1,0.205,0.107,9,2.77,"94,063","26,775",0.26,1.218,0.635,2,10.88,"105,166",1.01,B
G,137,1.47,?c,?j,300,2,,1998,9,0,,0,0,"505,248","1,077,235","2,786,096","9,244",1,1,1,1,1,0.205,0,2371,0.96,371,"4,203",10.28,1.218,0.003,399,0.96,"4,203",10.28,A
G,138,1.47,?c,?`,300,4,,1980,27,0,,0,0,"505,248","1,077,235","2,786,096","18,062",1,1,1,1,1,0.205,0.001,1214,0.96,725,"4,211",5.27,1.218,0.005,204,0.96,"4,211",5.27,A
G,139,1.47,?c,?j,300,13,,1998,9,0,,0,0,"505,248","1,077,235","2,786,096","58,883",1,1,1,1,1,0.205,0.003,372,0.96,"2,364","4,250",1.63,1.218,0.016,63,0.96,"4,250",1.63,A
G,140,1.47,?c,?r?Q,300,523,,1999,8,0,,0,0,"505,248","1,077,235","2,786,096","2,350,964",1,1,1,1,1,0.205,0.107,9,2.77,"94,371","18,613",0.18,1.218,0.637,2,10.88,"73,109",0.7,C
G,141,0.99,?c,?r?Q,300,60,,2000,7,0,,0,"2,954,136","505,248","1,077,235","2,786,096","270,810",1,1,1,1,1,0.205,0.012,81,0.96,"10,871","7,290",0.61,1.218,0.073,14,1.95,"14,807",1.24,B
G,142,0.79,?c,?r?Q,300,161,,2000,7,0,,0,"2,954,136","505,248","1,077,235","2,786,096","723,504",1,1,1,1,1,0.205,0.033,30,1.21,"29,042","9,736",0.3,1.218,0.196,5,4.61,"37,093",1.16,B
G,143,0.79,?c,?j,300,323,,1991,16,0,,0,"2,954,136","505,248","1,077,235","2,786,096","1,454,384",1,1,1,1,1,0.205,0.066,15,1.85,"58,381","16,238",0.25,1.218,0.394,3,7.4,"64,951",1.01,B
G,144,0.99,?c,?m?r,100,5,,1998,9,0,,0,0,"505,248","1,077,235","2,786,096","23,225",1,1,1,1,1,0.205,0.001,944,0.96,932,"4,216",4.1,1.218,0.006,159,0.96,"4,216",4.1,A
G,145,0.99,?c,?m?r,200,8,,1999,8,0,,0,"2,954,136","505,248","1,077,235","2,786,096","35,749",1,1,1,1,1,0.205,0.002,613,0.96,"1,435","7,064",4.47,1.218,0.01,103,0.96,"7,064",4.47,A
G,146,0.99,?c,?m?r,150,13,,1999,8,0,,0,"2,954,136","505,248","1,077,235","2,786,096","57,174",1,1,1,1,1,0.205,0.003,383,0.96,"2,295","7,085",2.8,1.218,0.015,65,0.96,"7,085",2.8,A
G,147,0.99,?c,?m?r,200,14,,1999,8,0,,0,0,"505,248","1,077,235","2,786,096","63,459",1,1,1,1,1,0.205,0.003,345,0.96,"2,547","4,255",1.52,1.218,0.017,58,0.96,"4,255",1.52,A
G,148,0.99,?c,?j,300,318,,1991,16,0,,0,"2,954,136","505,248","1,077,235","2,786,096","1,431,283",1,1,1,1,1,0.205,0.065,15,1.85,"57,454","16,195",0.26,1.218,0.388,3,7.4,"64,780",1.02,B
G,149,0.99,?c,?r?Q,300,87,,1999,8,0,,0,"2,954,136","505,248","1,077,235","2,786,096","389,529",1,1,1,1,1,0.205,0.018,56,0.96,"15,636","7,404",0.43,1.218,0.105,9,2.77,"21,363",1.24,B
G,150,0.99,?c,?m?r,200,23,,1998,9,0,,0,"2,954,136","505,248","1,077,235","2,786,096","101,227",1,1,1,1,1,0.205,0.005,217,0.96,"4,063","7,127",1.59,1.218,0.027,36,1.11,"8,241",1.84,A
G,151,0.99,?c,?m?r,200,22,,1998,9,0,,0,0,"505,248","1,077,235","2,786,096","98,903",1,1,1,1,1,0.205,0.005,222,0.96,"3,970","4,289",0.98,1.218,0.027,37,1.09,"4,870",1.11,B
G,152,0.99,?c,?m?r,200,14,,1999,8,0,,0,0,"505,248","1,077,235","2,786,096","64,889",1,1,1,1,1,0.205,0.003,338,0.96,"2,605","4,256",1.48,1.218,0.018,57,0.96,"4,256",1.48,A
G,153,0.99,?c,?r?Q,300,12,,1999,8,0,,0,"2,954,136","505,248","1,077,235","2,786,096","52,230",1,1,1,1,1,0.205,0.002,420,0.96,"2,097","7,080",3.06,1.218,0.014,71,0.96,"7,080",3.06,A
G,154,0.99,?c,?j,300,32,,1991,16,0,,0,"2,954,136","505,248","1,077,235","2,786,096","142,064",1,1,1,1,1,0.205,0.006,154,0.96,"5,703","7,166",1.14,1.218,0.038,26,1.29,"9,630",1.53,A
G,155,1.33,?c,?s,150,295,1985,1977,30,0,,1,"133,758","505,248","1,077,235","2,786,096","1,324,429",1,1,1,1,1,1.218,0.359,3,7.4,"53,164","43,118",0.74,1.746,0.514,2,10.88,"63,395",1.08,B
G,156,1.33,?c,?s,150,513,1995,1979,28,0,,1,"2,954,136","505,248","1,077,235","2,786,096","2,308,409",1,1,1,1,1,1.218,0.625,2,10.88,"92,663","104,787",1.03,1.746,0.896,1,21.48,"206,877",2.03,A
G,157,1.33,?c,?s,100,221,,1978,29,0,,0,"2,954,136","505,248","1,077,235","2,786,096","994,363",1,1,1,1,1,0.205,0.045,22,1.43,"39,915","11,893",0.27,1.218,0.269,4,5.66,"47,075",1.07,B
G,158,1.33,?c,?s,150,1,,1978,29,0,,0,"2,954,136","505,248","1,077,235","2,786,096","3,540",1,1,1,1,1,0.205,0,6193,0.96,142,"7,033",44.94,1.218,0.001,1043,0.96,"7,033",44.94,A
G,159,1.33,?c,?j,300,11,,2003,4,0,,0,"2,954,136","505,248","1,077,235","2,786,096","51,523",1,1,1,1,1,0.205,0.002,425,0.96,"2,068","7,079",3.11,1.218,0.014,72,0.96,"7,079",3.11,A
G,160,1.4,?c,?`,300,6,,1965,42,0,,0,"2,954,136","505,248","1,077,235","2,786,096","25,701",1,1,1,1,1,0.205,0.001,853,0.96,"1,032","7,054",6.2,1.218,0.007,144,0.96,"7,054",6.2,A
G,161,1.33,?c,?s,100,2,,1979,28,0,,0,"133,758","505,248","1,077,235","2,786,096","8,809",1,1,1,1,1,0.205,0,2488,0.96,354,"4,331",11.1,1.218,0.002,419,0.96,"4,331",11.1,A
G,162,1.33,?c,?s,100,13,,1975,32,0,,0,"53,133","505,248","1,077,235","2,786,096","59,355",1,1,1,1,1,0.205,0.003,369,0.96,"2,383","4,302",1.64,1.218,0.016,62,0.96,"4,302",1.64,A
G,163,1.33,?c,?s,100,3,,1980,27,0,,0,"53,133","505,248","1,077,235","2,786,096","14,956",1,1,1,1,1,0.205,0.001,1466,0.96,600,"4,259",6.44,1.218,0.004,247,0.96,"4,259",6.44,A
G,164,1.33,?c,?s,150,59,,1980,27,0,,0,"133,758","505,248","1,077,235","2,786,096","264,461",1,1,1,1,1,0.205,0.012,83,0.96,"10,616","4,576",0.39,1.218,0.072,14,1.95,"9,295",0.79,C
G,165,1.33,?c,?s,100,1,,1980,27,0,,0,"133,758","505,248","1,077,235","2,786,096","6,194",1,1,1,1,1,0.205,0,3539,0.96,249,"4,328",15.77,1.218,0.002,596,0.96,"4,328",15.77,A
G,166,1.33,?c,?s,100,186,1995,1978,29,0,,1,"133,758","505,248","1,077,235","2,786,096","836,163",1,1,1,1,1,1.218,0.226,4,5.66,"33,565","30,216",0.82,1.746,0.325,3,7.4,"39,505",1.07,B
G,167,1.4,?c,?m?r,300,218,,2003,4,0,,0,"2,954,136","505,248","1,077,235","2,786,096","980,211",1,1,1,1,1,0.205,0.045,22,1.43,"39,347","11,873",0.27,1.218,0.265,4,5.66,"46,995",1.08,B
G,168,1.33,?c,?s,100,191,,1971,36,0,,0,"133,758","505,248","1,077,235","2,786,096","858,005",1,1,1,1,1,0.205,0.039,26,1.29,"34,442","6,915",0.18,1.218,0.232,4,5.66,"30,340",0.8,C
G,169,1.33,?c,?`,300,4,,1982,25,0,,0,"2,954,136","505,248","1,077,235","2,786,096","17,170",1,1,1,1,1,0.205,0.001,1277,0.96,689,"7,046",9.28,1.218,0.005,215,0.96,"7,046",9.28,A
G,170,1.33,?c,?`,300,209,,1965,42,0,,0,"2,954,136","505,248","1,077,235","2,786,096","939,963",1,1,1,1,1,0.205,0.043,23,1.39,"37,731","11,485",0.28,1.218,0.255,4,5.66,"46,767",1.12,B
G,171,1.33,?c,?s,150,9,,1990,17,0,,0,"133,758","505,248","1,077,235","2,786,096","40,150",1,1,1,1,1,0.205,0.002,546,0.96,"1,612","4,361",2.45,1.218,0.011,92,0.96,"4,361",2.45,A
G,172,1.33,?c,?s,100,4,,1990,17,0,,0,"133,758","505,248","1,077,235","2,786,096","18,424",1,1,1,1,1,0.205,0.001,1190,0.96,740,"4,340",5.32,1.218,0.005,200,0.96,"4,340",5.32,A
G,173,1.47,?c,?r?Q,100,2,,2000,7,0,,0,0,"505,248","1,077,235","2,786,096","7,221",1,1,1,1,1,0.205,0,3036,0.96,290,"4,201",13.15,1.218,0.002,511,0.96,"4,201",13.15,A
G,174,1.47,?c,?r?Q,300,169,,2000,7,0,,0,0,"505,248","1,077,235","2,786,096","758,905",1,1,1,1,1,0.205,0.035,29,1.23,"30,464","6,307",0.19,1.218,0.206,5,4.61,"23,638",0.7,C
G,175,1.36,?c,?m?r,200,180,,2000,7,0,,0,0,"505,248","1,077,235","2,786,096","810,189",1,1,1,1,1,0.205,0.037,27,1.27,"32,522","6,577",0.18,1.218,0.219,5,4.61,"23,874",0.67,C
G,176,1.36,?c,?m?r,100,2,,2000,7,0,,0,0,"505,248","1,077,235","2,786,096","7,942",1,1,1,1,1,0.205,0,2760,0.96,319,"4,201",11.95,1.218,0.002,465,0.96,"4,201",11.95,A
G,177,1.36,?c,?m?r,150,218,,1999,8,0,,0,0,"505,248","1,077,235","2,786,096","981,084",1,1,1,1,1,0.205,0.045,22,1.43,"39,382","7,650",0.18,1.218,0.266,4,5.66,"30,279",0.7,C
G,178,1.36,?c,?m?r,150,263,,2000,7,0,,0,0,"505,248","1,077,235","2,786,096","1,183,179",1,1,1,1,1,0.205,0.054,19,1.58,"47,494","8,772",0.17,1.218,0.32,3,7.4,"41,083",0.78,C
G,179,1.36,?c,?j,150,1,,1999,8,0,,0,"536,574","505,248","1,077,235","2,786,096","2,676",1,1,1,1,1,0.205,0,8192,0.96,107,"4,712",39.96,1.218,0.001,1380,0.96,"4,712",39.96,A
G,180,1.36,?c,?m?r,200,40,,1999,8,0,,0,0,"505,248","1,077,235","2,786,096","182,039",1,1,1,1,1,0.205,0.008,120,0.96,"7,307","4,369",0.54,1.218,0.049,20,1.52,"6,917",0.86,C
G,181,1.36,?c,?m?r,200,340,,1999,8,0,,0,"1,610,800","505,248","1,077,235","2,786,096","1,530,041",1,1,1,1,1,0.205,0.07,14,1.95,"61,418","14,643",0.22,1.218,0.414,2,10.88,"81,702",1.21,B
G,182,1.36,?c,?m?r,200,174,,1998,9,0,,0,"536,574","505,248","1,077,235","2,786,096","782,730",1,1,1,1,1,0.205,0.036,28,1.25,"31,420","7,110",0.21,1.218,0.212,5,4.61,"26,221",0.76,C
G,183,1.36,?c,?m?r,200,66,,1999,8,0,,0,"536,574","505,248","1,077,235","2,786,096","295,272",1,1,1,1,1,0.205,0.013,74,0.96,"11,853","4,992",0.38,1.218,0.08,13,2.06,"10,713",0.82,C
G,184,0.79,?c,?s,200,217,,1982,25,0,,0,"536,574","505,248","1,077,235","2,786,096","974,405",1,1,1,1,1,0.205,0.044,22,1.43,"39,114","8,408",0.2,1.218,0.264,4,5.66,"33,278",0.77,C
G,185,1.27,?c,?s,150,582,,1989,18,0,,0,"536,574","505,248","1,077,235","2,786,096","2,618,081",1,1,1,1,1,0.205,0.119,8,3.05,"105,094","22,946",0.2,1.218,0.709,1,21.48,"161,599",1.4,B
G,186,0.79,?c,?j,200,3,,1997,10,0,,0,"536,574","505,248","1,077,235","2,786,096","13,234",1,1,1,1,1,0.205,0.001,1656,0.96,531,"4,722",8.07,1.218,0.004,279,0.96,"4,722",8.07,A
G,187,0.79,?c,?j,100,2,,1997,10,0,,0,"536,574","505,248","1,077,235","2,786,096","7,773",1,1,1,1,1,0.205,0,2820,0.96,312,"4,716",13.72,1.218,0.002,475,0.96,"4,716",13.72,A
G,188,0.79,?c,?s,200,244,,1982,25,0,,0,"536,574","505,248","1,077,235","2,786,096","1,098,113",1,1,1,1,1,0.205,0.05,20,1.52,"44,080","9,125",0.19,1.218,0.297,3,7.4,"44,424",0.91,C
G,189,1.27,?c,?j,100,2,,1998,9,0,,0,"53,133","505,248","1,077,235","2,786,096","7,999",1,1,1,1,1,0.205,0,2740,0.96,321,"4,253",12.02,1.218,0.002,462,0.96,"4,253",12.02,A
G,190,0.99,?c,?j,300,1,,1998,9,0,,0,"2,954,136","505,248","1,077,235","2,786,096","5,790",1,1,1,1,1,0.205,0,3786,0.96,232,"7,035",27.52,1.218,0.002,638,0.96,"7,035",27.52,A
G,191,0.99,?c,?j,300,1,,1998,9,0,,0,"2,954,136","505,248","1,077,235","2,786,096","4,199",1,1,1,1,1,0.205,0,5221,0.96,169,"7,034",37.77,1.218,0.001,879,0.96,"7,034",37.77,A
G,192,1.27,?c,?m?r,100,856,,2002,5,0,,0,"536,574","505,248","1,077,235","2,786,096","3,851,456",1,1,1,1,1,0.205,0.176,6,3.92,"154,603","34,326",0.2,1.218,1.043,1,21.48,"188,092",1.1,B
G,193,0.99,?c,?s,200,60,,1980,27,0,,0,"2,954,136","505,248","1,077,235","2,786,096","269,231",1,1,1,1,1,0.205,0.012,81,0.96,"10,807","7,288",0.61,1.218,0.073,14,1.95,"14,804",1.24,B
G,194,0.99,?c,?r?Q,300,2,,1998,9,0,,0,"2,954,136","505,248","1,077,235","2,786,096","9,682",1,1,1,1,1,0.205,0,2264,0.96,389,"7,039",16.42,1.218,0.003,381,0.96,"7,039",16.42,A
G,195,1.27,?c,?r?Q,300,646,,1998,9,0,,0,"2,954,136","505,248","1,077,235","2,786,096","2,906,762",1,1,1,1,1,0.205,0.133,8,3.05,"116,682","31,200",0.24,1.218,0.787,1,21.48,"219,729",1.71,B
G,196,0.99,?c,?j,150,35,,1999,8,0,,0,"2,954,136","505,248","1,077,235","2,786,096","157,708",1,1,1,1,1,0.205,0.007,139,0.96,"6,331","7,181",1.03,1.218,0.043,23,1.39,"10,398",1.49,A
G,197,0.79,?c,?j,200,8,,1998,9,0,,0,"536,574","505,248","1,077,235","2,786,096","35,055",1,1,1,1,1,0.205,0.002,625,0.96,"1,407","4,743",3.06,1.218,0.009,105,0.96,"4,743",3.06,A
G,198,0.99,?c,?j,300,19,,1997,10,0,,0,"2,954,136","505,248","1,077,235","2,786,096","83,535",1,1,1,1,1,0.205,0.004,262,0.96,"3,353","7,110",1.92,1.218,0.023,44,1.01,"7,480",2.02,A
G,199,0.79,?c,?j,300,20,,1991,16,0,,0,"2,954,136","505,248","1,077,235","2,786,096","88,211",1,1,1,1,1,0.205,0.004,249,0.96,"3,541","7,114",1.82,1.218,0.024,42,1.03,"7,633",1.96,A
G,200,0.99,?c,?r?Q,300,129,,1997,10,0,,0,"2,954,136","505,248","1,077,235","2,786,096","582,191",1,1,1,1,1,0.205,0.027,38,1.08,"23,370","8,537",0.33,1.218,0.158,6,3.92,"30,987",1.2,B
G,201,0.99,?c,?j,300,1,,1997,10,0,,0,"2,954,136","505,248","1,077,235","2,786,096","3,947",1,1,1,1,1,0.205,0,5553,0.96,158,"7,034",40.4,1.218,0.001,935,0.96,"7,034",40.4,A
G,202,0.79,?c,?r?Q,300,26,,1998,9,0,,0,"2,954,136","505,248","1,077,235","2,786,096","118,400",1,1,1,1,1,0.205,0.005,185,0.96,"4,753","7,143",1.36,1.218,0.032,31,1.19,"8,855",1.69,A
G,203,0.79,?c,?r?Q,300,2,,1998,9,0,,0,"2,954,136","505,248","1,077,235","2,786,096","10,383",1,1,1,1,1,0.205,0,2111,0.96,417,"7,040",15.32,1.218,0.003,356,0.96,"7,040",15.32,A
G,204,0.99,?c,?j,100,6,,1997,10,0,,0,"133,758","505,248","1,077,235","2,786,096","25,964",1,1,1,1,1,0.205,0.001,844,0.96,"1,042","4,347",3.79,1.218,0.007,142,0.96,"4,347",3.79,A
G,205,0.99,?c,?m?r,150,269,,1997,10,0,,0,"2,954,136","505,248","1,077,235","2,786,096","1,207,858",1,1,1,1,1,0.205,0.055,18,1.63,"48,485","13,905",0.26,1.218,0.327,3,7.4,"63,126",1.18,B
G,206,0.99,?c,?s,150,104,,1977,30,0,,0,"133,758","505,248","1,077,235","2,786,096","466,155",1,1,1,1,1,0.205,0.021,47,0.98,"18,712","4,869",0.24,1.218,0.126,8,3.05,"15,154",0.73,C
G,207,0.99,?c,?j,300,25,,1995,12,0,,0,"2,954,136","505,248","1,077,235","2,786,096","110,655",1,1,1,1,1,0.205,0.005,198,0.96,"4,442","7,136",1.46,1.218,0.03,33,1.15,"8,548",1.75,A
G,208,0.99,?c,?j,300,4,,2005,2,0,,0,"2,954,136","505,248","1,077,235","2,786,096","18,313",1,1,1,1,1,0.205,0.001,1197,0.96,735,"7,047",8.7,1.218,0.005,202,0.96,"7,047",8.7,A
G,209,0.99,?c,?s,200,7,,1995,12,0,,0,"2,954,136","505,248","1,077,235","2,786,096","29,359",1,1,1,1,1,0.205,0.001,747,0.96,"1,179","7,058",5.43,1.218,0.008,126,0.96,"7,058",5.43,A
G,210,0.98,?c,?j,250,4,,2000,7,0,,0,"2,954,136","505,248","1,077,235","2,786,096","19,612",1,1,1,1,1,0.205,0.001,1118,0.96,787,"7,049",8.13,1.218,0.005,188,0.96,"7,049",8.13,A
G,211,0.98,?c,?j,300,5,,1995,12,0,,0,"2,954,136","505,248","1,077,235","2,786,096","21,520",1,1,1,1,1,0.205,0.001,1019,0.96,864,"7,050",7.4,1.218,0.006,172,0.96,"7,050",7.4,A
G,212,0.99,?c,?s,150,4,,1995,12,0,,0,"2,954,136","505,248","1,077,235","2,786,096","17,067",1,1,1,1,1,0.205,0.001,1284,0.96,685,"7,046",9.33,1.218,0.005,216,0.96,"7,046",9.33,A
G,213,0.99,?c,?j,200,7,,1997,10,0,,0,"133,758","505,248","1,077,235","2,786,096","32,794",1,1,1,1,1,0.205,0.001,668,0.96,"1,316","4,354",3,1.218,0.009,113,0.96,"4,354",3,A
G,214,0.99,?c,?s,150,8,,1978,29,0,,0,"2,954,136","505,248","1,077,235","2,786,096","33,766",1,1,1,1,1,0.205,0.002,649,0.96,"1,355","7,062",4.73,1.218,0.009,109,0.96,"7,062",4.73,A
G,215,0.99,?c,?j,150,17,,2003,4,0,,0,"2,954,136","505,248","1,077,235","2,786,096","76,846",1,1,1,1,1,0.205,0.004,285,0.96,"3,085","7,104",2.09,1.218,0.021,48,0.97,"7,178",2.11,A
G,216,0.99,?c,?s,125,1,,1978,29,0,,0,"133,758","505,248","1,077,235","2,786,096","3,593",1,1,1,1,1,0.205,0,6102,0.96,144,"4,326",27.26,1.218,0.001,1028,0.96,"4,326",27.26,A
G,217,0.99,?c,?s,150,4,,1978,29,0,,0,"2,954,136","505,248","1,077,235","2,786,096","16,177",1,1,1,1,1,0.205,0.001,1355,0.96,649,"7,045",9.85,1.218,0.004,228,0.96,"7,045",9.85,A
G,218,0.99,?c,?r?Q,150,11,,1997,10,0,,0,"133,758","505,248","1,077,235","2,786,096","51,254",1,1,1,1,1,0.205,0.002,428,0.96,"2,057","4,371",1.93,1.218,0.014,72,0.96,"4,371",1.93,A
G,219,0.99,?c,?j,150,7,,2001,6,0,,0,"53,133","505,248","1,077,235","2,786,096","30,167",1,1,1,1,1,0.205,0.001,727,0.96,"1,211","4,274",3.2,1.218,0.008,122,0.96,"4,274",3.2,A
G,220,0.99,?c,?s,150,61,,1977,30,0,,0,"133,758","505,248","1,077,235","2,786,096","273,131",1,1,1,1,1,0.205,0.012,80,0.96,"10,964","4,584",0.38,1.218,0.074,14,1.95,"9,312",0.77,C
G,221,0.99,?c,?s,150,157,,1969,38,0,,0,"133,758","505,248","1,077,235","2,786,096","708,201",1,1,1,1,1,0.205,0.032,31,1.19,"28,428","6,201",0.2,1.218,0.192,5,4.61,"24,021",0.77,C
