ward,no.,??Åfl,material,joint,diameter,length(m),leakage year,construction year,??ê›ÅhNêÅh,çXê∂ÅhNÅgx,çXê∂??? ,???ÃçÅˆ?v?èêÅh,Ågπ?H??Åf Åh??Q?zÅiÅÒ~Åj,?s?ØÅg??÷?ÃÅh??Q?zÅiÅÒ~Åj,ÅffêÅcÅh??Q?zÅiÅÒ~Åj,èCÅeUÅh??pÅiÅÒ~Åj,?RêÅcÅeπ?∏(ÅÒ~Åj,?O? ?ÅcêH??ê≥?WêÅh,Åg?? ?ÅcêH??ê≥?WêÅh,?zê›ÅhNÅgx??ê≥?WêÅh,?p????ê≥?WêÅh,???a??ê≥?WêÅh,ÅÒﬂ???Ã???Ã??RL(??Åj,???ÃÅh≠ê∂?\Åe™?ÆRN,RN?Ã?têÅh,?÷ÅÒv?Ã?∑?Z?WêÅh,Åh??pÅiê?ÅÒ~Åj,?÷ÅÒvÅiê?ÅÒ~Åj,Åh??p?÷ÅÒvÅh?,ÅÒﬂ???Ã???Ã??RL(??+1Åj,???ÃÅh≠ê∂?\Åe™?ÆRN',RN'?Ã?têÅh,?÷ÅÒv?Ã?∑?Z?WêÅh(2),?÷ÅÒv(2)Åiê?ÅÒ~Åj,Åh??p?÷ÅÒvÅh?(2),?ÅÒ?Åg?N
A,109,0.78,?c,?j,300,2,,1997,10,0,,0,"2,954,136","505,248","1,077,235","2,786,096","9,594",1,1,1,1,1,0.205,0,2285,0.96,385,"7,039",16.59,1.218,0.003,385,0.96,"7,039",16.59,A
A,110,0.78,?c,?j,100,3,,1997,10,0,,0,"2,954,136","505,248","1,077,235","2,786,096","12,979",1,1,1,1,1,0.205,0.001,1689,0.96,521,"7,042",12.27,1.218,0.004,284,0.96,"7,042",12.27,A
A,111,0.78,?c,?r?Q,300,444,,2003,4,0,,0,"2,954,136","505,248","1,077,235","2,786,096","1,996,965",1,1,1,1,1,0.205,0.091,11,2.35,"80,161","21,901",0.25,1.218,0.541,2,10.88,"101,398",1.15,B
A,112,0.78,?c,?r?Q,300,62,,2003,4,0,,0,"2,954,136","505,248","1,077,235","2,786,096","278,208",1,1,1,1,1,0.205,0.013,79,0.96,"11,168","7,297",0.59,1.218,0.075,13,2.06,"15,658",1.27,B
A,113,0.78,?c,?`,300,8,,1968,39,0,,0,"2,954,136","505,248","1,077,235","2,786,096","35,957",1,1,1,1,1,0.205,0.002,610,0.96,"1,443","7,064",4.44,1.218,0.01,103,0.96,"7,064",4.44,A
A,114,0.69,?c,?`,300,431,,1968,39,0,,0,"2,954,136","505,248","1,077,235","2,786,096","1,936,017",1,1,1,1,1,0.205,0.088,11,2.35,"77,714","21,758",0.25,1.218,0.524,2,10.88,"100,735",1.18,B
A,115,0.78,?c,?j,300,21,,2003,4,0,,0,"2,954,136","505,248","1,077,235","2,786,096","94,992",1,1,1,1,1,0.205,0.004,231,0.96,"3,813","7,121",1.69,1.218,0.026,39,1.07,"7,937",1.89,A
A,116,0.78,?c,?j,300,14,,2003,4,0,,0,"2,954,136","505,248","1,077,235","2,786,096","63,086",1,1,1,1,1,0.205,0.003,347,0.96,"2,532","7,090",2.54,1.218,0.017,59,0.96,"7,090",2.54,A
A,117,0.69,?c,?m?r,200,58,,2003,4,0,,0,"2,954,136","505,248","1,077,235","2,786,096","260,334",1,1,1,1,1,0.205,0.012,84,0.96,"10,450","7,280",0.63,1.218,0.071,14,1.95,"14,787",1.28,B
A,118,0.69,?c,?s,200,82,,1976,31,0,,0,"2,954,136","505,248","1,077,235","2,786,096","367,615",1,1,1,1,1,0.205,0.017,60,0.96,"14,757","7,383",0.45,1.218,0.1,10,2.53,"19,457",1.2,B
A,119,0.78,?c,?`,300,5,,1968,39,0,,0,"2,954,136","505,248","1,077,235","2,786,096","21,350",1,1,1,1,1,0.205,0.001,1027,0.96,857,"7,050",7.46,1.218,0.006,173,0.96,"7,050",7.46,A
A,120,1.15,?c,?s,200,14,,1991,16,0,,1,"2,954,136","505,248","1,077,235","2,786,096","60,940",1,1,1,1,1,1.218,0.017,61,0.96,"2,446","7,088",2.63,1.746,0.024,42,1.03,"7,605",2.82,A
A,121,1.3,?c,?s,150,254,,1990,17,0,,0,"2,954,136","505,248","1,077,235","2,786,096","1,143,088",1,1,1,1,1,0.205,0.052,19,1.58,"45,885","13,376",0.26,1.218,0.31,3,7.4,"62,647",1.24,B
A,122,1.3,?c,?s,100,8,,1990,17,0,,0,"2,954,136","505,248","1,077,235","2,786,096","36,812",1,1,1,1,1,0.205,0.002,595,0.96,"1,478","7,065",4.34,1.218,0.01,100,0.96,"7,065",4.34,A
A,123,1.3,?c,?s,100,10,,1975,32,0,,0,"133,758","505,248","1,077,235","2,786,096","47,132",1,1,1,1,1,0.205,0.002,465,0.96,"1,892","4,367",2.09,1.218,0.013,78,0.96,"4,367",2.09,A
A,124,1.3,?c,?s,100,11,,1975,32,0,,0,"133,758","505,248","1,077,235","2,786,096","50,164",1,1,1,1,1,0.205,0.002,437,0.96,"2,014","4,370",1.97,1.218,0.014,74,0.96,"4,370",1.97,A
A,125,1.3,?c,?s,100,4,,1990,17,0,,0,"2,954,136","505,248","1,077,235","2,786,096","18,656",1,1,1,1,1,0.205,0.001,1175,0.96,749,"7,048",8.54,1.218,0.005,198,0.96,"7,048",8.54,A
A,126,1.3,?c,?s,100,14,,1988,19,0,,0,"53,133","505,248","1,077,235","2,786,096","62,146",1,1,1,1,1,0.205,0.003,353,0.96,"2,495","4,305",1.57,1.218,0.017,59,0.96,"4,305",1.57,A
A,127,1.3,?c,?s,150,125,,1982,25,0,,0,"2,954,136","505,248","1,077,235","2,786,096","563,811",1,1,1,1,1,0.205,0.026,39,1.07,"22,632","8,439",0.34,1.218,0.153,7,3.42,"26,972",1.08,B
A,128,1.3,?c,?`,100,2,,1965,42,0,,0,"53,133","505,248","1,077,235","2,786,096","9,489",1,1,1,1,1,0.205,0,2310,0.96,381,"4,254",10.13,1.218,0.003,389,0.96,"4,254",10.13,A
A,129,1.3,?c,?`,200,3,,1965,42,0,,0,0,"505,248","1,077,235","2,786,096","12,406",1,1,1,1,1,0.205,0.001,1767,0.96,498,"4,206",7.66,1.218,0.003,298,0.96,"4,206",7.66,A
A,130,1.3,?c,?s,150,3,,1990,17,0,,0,"2,954,136","505,248","1,077,235","2,786,096","15,321",1,1,1,1,1,0.205,0.001,1431,0.96,615,"7,045",10.39,1.218,0.004,241,0.96,"7,045",10.39,A
A,131,1.3,?c,?m?r,200,14,,2004,3,0,,0,"2,954,136","505,248","1,077,235","2,786,096","64,222",1,1,1,1,1,0.205,0.003,341,0.96,"2,578","7,091",2.5,1.218,0.017,57,0.96,"7,091",2.5,A
A,132,1.3,?c,?`,300,358,,1965,42,0,,0,"2,954,136","505,248","1,077,235","2,786,096","1,610,816",1,1,1,1,1,0.205,0.073,14,1.95,"64,660","17,420",0.24,1.218,0.436,2,10.88,"97,197",1.36,B
A,133,1.21,?c,?m?r,150,8,,2005,2,0,,0,"2,954,136","505,248","1,077,235","2,786,096","37,875",1,1,1,1,1,0.205,0.002,579,0.96,"1,520","7,066",4.22,1.218,0.01,97,0.96,"7,066",4.22,A
A,134,0.96,?c,?m?r,200,691,,2005,2,0,,0,"2,954,136","505,248","1,077,235","2,786,096","3,106,213",1,1,1,1,1,0.205,0.142,7,3.42,"124,688","35,667",0.26,1.218,0.841,1,21.48,"224,013",1.63,B
A,135,1.3,?c,?s,200,24,,1990,17,0,,0,"2,954,136","505,248","1,077,235","2,786,096","106,010",1,1,1,1,1,0.205,0.005,207,0.96,"4,255","7,132",1.52,1.218,0.029,35,1.12,"8,320",1.77,A
A,136,1.21,?c,?s,150,135,,1982,25,0,,0,"133,758","505,248","1,077,235","2,786,096","609,177",1,1,1,1,1,0.205,0.028,36,1.11,"24,453","5,674",0.21,1.218,0.165,6,3.92,"20,037",0.74,C
A,137,0.93,?c,?s,200,2,,1996,11,0,,0,"133,758","505,248","1,077,235","2,786,096","9,067",1,1,1,1,1,0.205,0,2418,0.96,364,"4,331",10.8,1.218,0.002,407,0.96,"4,331",10.8,A
A,138,1.3,?c,?s,75,5,,1990,17,0,,0,"2,954,136","505,248","1,077,235","2,786,096","22,038",1,1,1,1,1,0.205,0.001,995,0.96,885,"7,051",7.23,1.218,0.006,168,0.96,"7,051",7.23,A
A,139,1.3,?c,?`,100,5,,1973,34,0,,0,"53,133","505,248","1,077,235","2,786,096","23,379",1,1,1,1,1,0.205,0.001,938,0.96,938,"4,267",4.13,1.218,0.006,158,0.96,"4,267",4.13,A
A,140,1.3,?c,?s,150,50,,1976,31,0,,0,"2,954,136","505,248","1,077,235","2,786,096","222,669",1,1,1,1,1,0.205,0.01,98,0.96,"8,938","7,244",0.74,1.218,0.06,17,1.69,"12,752",1.29,B
A,141,1.21,?c,?`,200,7,,1966,41,0,,0,"53,133","505,248","1,077,235","2,786,096","29,348",1,1,1,1,1,0.205,0.001,747,0.96,"1,178","4,273",3.29,1.218,0.008,126,0.96,"4,273",3.29,A
A,142,1.21,?c,?`,200,2,,1966,41,0,,0,"53,133","505,248","1,077,235","2,786,096","10,697",1,1,1,1,1,0.205,0,2049,0.96,429,"4,255",9,1.218,0.003,345,0.96,"4,255",9,A
A,143,1.21,?c,?`,200,4,,1966,41,0,,0,"53,133","505,248","1,077,235","2,786,096","17,840",1,1,1,1,1,0.205,0.001,1229,0.96,716,"4,262",5.4,1.218,0.005,207,0.96,"4,262",5.4,A
A,144,1.21,?c,?s,150,66,,1970,37,0,,0,"2,954,136","505,248","1,077,235","2,786,096","296,957",1,1,1,1,1,0.205,0.014,74,0.96,"11,920","7,315",0.56,1.218,0.08,12,2.19,"16,687",1.27,B
A,145,1.21,?c,?s,200,27,,1990,17,0,,0,"2,954,136","505,248","1,077,235","2,786,096","120,689",1,1,1,1,1,0.205,0.006,182,0.96,"4,845","7,146",1.34,1.218,0.033,31,1.19,"8,858",1.66,A
A,146,1.11,?c,?s,150,514,,1990,17,0,,0,"2,954,136","505,248","1,077,235","2,786,096","2,313,036",1,1,1,1,1,0.205,0.106,9,2.77,"92,849","26,691",0.26,1.218,0.626,2,10.88,"104,837",1.02,B
A,147,1.11,?c,?s,100,8,,1990,17,0,,0,"2,954,136","505,248","1,077,235","2,786,096","34,049",1,1,1,1,1,0.205,0.002,644,0.96,"1,367","7,062",4.69,1.218,0.009,108,0.96,"7,062",4.69,A
A,148,1.11,?c,?s,100,6,,1990,17,0,,0,"2,954,136","505,248","1,077,235","2,786,096","29,228",1,1,1,1,1,0.205,0.001,750,0.96,"1,173","7,058",5.46,1.218,0.008,126,0.96,"7,058",5.46,A
A,149,1.11,?c,?s,150,3,,1987,20,0,,0,"2,954,136","505,248","1,077,235","2,786,096","12,278",1,1,1,1,1,0.205,0.001,1785,0.96,493,"7,042",12.96,1.218,0.003,301,0.96,"7,042",12.96,A
A,150,1.11,?c,?s,200,2,,1987,20,0,,0,"2,954,136","505,248","1,077,235","2,786,096","7,223",1,1,1,1,1,0.205,0,3035,0.96,290,"7,037",22.02,1.218,0.002,511,0.96,"7,037",22.02,A
A,151,1.11,?c,?`,200,2,,1965,42,0,,0,"2,954,136","505,248","1,077,235","2,786,096","8,688",1,1,1,1,1,0.205,0,2523,0.96,349,"7,038",18.3,1.218,0.002,425,0.96,"7,038",18.3,A
A,152,1.11,?c,?s,100,2,,1990,17,0,,0,"536,574","505,248","1,077,235","2,786,096","9,448",1,1,1,1,1,0.205,0,2320,0.96,379,"4,718",11.3,1.218,0.003,391,0.96,"4,718",11.3,A
A,153,1.11,?c,?s,150,120,,1986,21,0,,0,"2,954,136","505,248","1,077,235","2,786,096","540,967",1,1,1,1,1,0.205,0.025,41,1.04,"21,715","8,178",0.34,1.218,0.147,7,3.42,"26,894",1.12,B
A,154,1.11,?c,?`,200,2,,1965,42,0,,0,"2,954,136","505,248","1,077,235","2,786,096","9,717",1,1,1,1,1,0.205,0,2256,0.96,390,"7,039",16.38,1.218,0.003,380,0.96,"7,039",16.38,A
A,155,1.11,?c,?`,300,73,,1965,42,0,,0,"2,954,136","505,248","1,077,235","2,786,096","327,491",1,1,1,1,1,0.205,0.015,67,0.96,"13,146","7,344",0.51,1.218,0.089,11,2.35,"17,978",1.24,B
A,156,1.11,?c,?j,300,4,,1998,9,0,,0,"2,954,136","505,248","1,077,235","2,786,096","16,678",1,1,1,1,1,0.205,0.001,1314,0.96,669,"7,046",9.56,1.218,0.005,221,0.96,"7,046",9.56,A
A,157,1.21,?c,?`,200,10,,1966,41,0,,0,"133,758","505,248","1,077,235","2,786,096","44,565",1,1,1,1,1,0.205,0.002,492,0.96,"1,789","4,365",2.21,1.218,0.012,83,0.96,"4,365",2.21,A
A,158,0.96,?c,?s,200,4,,1991,16,0,,0,"2,954,136","505,248","1,077,235","2,786,096","20,191",1,1,1,1,1,0.205,0.001,1086,0.96,810,"7,049",7.9,1.218,0.005,183,0.96,"7,049",7.9,A
A,159,1.21,?c,?s,150,44,,1980,27,0,,0,"133,758","505,248","1,077,235","2,786,096","197,235",1,1,1,1,1,0.205,0.009,111,0.96,"7,917","4,512",0.52,1.218,0.053,19,1.58,"7,425",0.85,C
A,160,1.21,?c,?s,150,139,,1994,13,0,,0,"133,758","505,248","1,077,235","2,786,096","626,050",1,1,1,1,1,0.205,0.029,35,1.12,"25,131","5,744",0.21,1.218,0.17,6,3.92,"20,103",0.73,C
A,161,1.21,?c,?j,200,3,,1998,9,0,,0,"133,758","505,248","1,077,235","2,786,096","11,824",1,1,1,1,1,0.205,0.001,1854,0.96,475,"4,334",8.28,1.218,0.003,312,0.96,"4,334",8.28,A
A,162,1.21,?c,?m?r,200,229,,1999,8,0,,0,"2,954,136","505,248","1,077,235","2,786,096","1,030,582",1,1,1,1,1,0.205,0.047,21,1.47,"41,369","12,279",0.27,1.218,0.279,4,5.66,"47,280",1.04,B
A,163,1.21,?c,?j,150,2,,1999,8,0,,0,"2,954,136","505,248","1,077,235","2,786,096","7,800",1,1,1,1,1,0.205,0,2810,0.96,313,"7,037",20.4,1.218,0.002,473,0.96,"7,037",20.4,A
A,164,0.96,?c,?j,150,6,,2005,2,0,,0,"2,954,136","505,248","1,077,235","2,786,096","28,180",1,1,1,1,1,0.205,0.001,778,0.96,"1,131","7,057",5.66,1.218,0.008,131,0.96,"7,057",5.66,A
A,165,1.21,?c,?j,100,2,,2000,7,0,,0,"2,954,136","505,248","1,077,235","2,786,096","11,020",1,1,1,1,1,0.205,0.001,1989,0.96,442,"7,040",14.45,1.218,0.003,335,0.96,"7,040",14.45,A
A,166,1.21,?c,?`,75,2,,1974,33,0,,0,"53,133","505,248","1,077,235","2,786,096","10,299",1,1,1,1,1,0.205,0,2129,0.96,413,"4,255",9.35,1.218,0.003,359,0.96,"4,255",9.35,A
A,167,1.21,?c,?`,75,5,,1968,39,0,,0,"53,133","505,248","1,077,235","2,786,096","21,170",1,1,1,1,1,0.205,0.001,1035,0.96,850,"4,265",4.55,1.218,0.006,174,0.96,"4,265",4.55,A
A,168,1.3,?c,?`,300,2,,1976,31,0,,0,"2,954,136","505,248","1,077,235","2,786,096","8,290",1,1,1,1,1,0.205,0,2644,0.96,333,"7,038",19.18,1.218,0.002,445,0.96,"7,038",19.18,A
A,169,1.3,?c,?`,150,3,,1976,31,0,,0,"2,954,136","505,248","1,077,235","2,786,096","13,979",1,1,1,1,1,0.205,0.001,1568,0.96,561,"7,043",11.39,1.218,0.004,264,0.96,"7,043",11.39,A
A,170,1.11,?c,?s,200,29,,1991,16,0,,0,"2,954,136","505,248","1,077,235","2,786,096","132,190",1,1,1,1,1,0.205,0.006,166,0.96,"5,306","7,157",1.22,1.218,0.036,28,1.25,"9,319",1.59,A
A,171,0.96,?c,?j,200,1,,2005,2,0,,0,"2,954,136","505,248","1,077,235","2,786,096","4,761",1,1,1,1,1,0.205,0,4604,0.96,191,"7,034",33.42,1.218,0.001,776,0.96,"7,034",33.42,A
A,172,1.21,?c,?m?r,100,7,,1999,8,0,,0,"2,954,136","505,248","1,077,235","2,786,096","30,625",1,1,1,1,1,0.205,0.001,716,0.96,"1,229","7,059",5.21,1.218,0.008,121,0.96,"7,059",5.21,A
A,173,1.21,?c,?m?r,150,11,,2005,2,0,,0,"2,954,136","505,248","1,077,235","2,786,096","49,440",1,1,1,1,1,0.205,0.002,443,0.96,"1,985","7,077",3.24,1.218,0.013,75,0.96,"7,077",3.24,A
A,174,1.21,?c,?j,150,3,,2005,2,0,,0,"2,954,136","505,248","1,077,235","2,786,096","15,731",1,1,1,1,1,0.205,0.001,1393,0.96,631,"7,045",10.13,1.218,0.004,235,0.96,"7,045",10.13,A
A,175,1.11,?c,?j,100,7,,1998,9,0,,0,"2,954,136","505,248","1,077,235","2,786,096","29,969",1,1,1,1,1,0.205,0.001,731,0.96,"1,203","7,059",5.32,1.218,0.008,123,0.96,"7,059",5.32,A
A,176,1.21,?c,?j,100,2,,1998,9,0,,0,"133,758","505,248","1,077,235","2,786,096","9,414",1,1,1,1,1,0.205,0,2329,0.96,378,"4,331",10.4,1.218,0.003,392,0.96,"4,331",10.4,A
A,177,1.21,?c,?`,200,262,,1966,41,0,,0,"133,758","505,248","1,077,235","2,786,096","1,176,478",1,1,1,1,1,0.205,0.054,19,1.58,"47,226","8,973",0.17,1.218,0.319,3,7.4,"42,023",0.81,C
A,178,0.96,?c,?s,150,56,,1986,21,0,,0,"53,133","505,248","1,077,235","2,786,096","252,262",1,1,1,1,1,0.205,0.012,87,0.96,"10,126","4,487",0.4,1.218,0.068,15,1.85,"8,647",0.77,C
A,179,1.04,?c,?`,200,10,,1966,41,0,,0,"1,610,800","505,248","1,077,235","2,786,096","45,775",1,1,1,1,1,0.205,0.002,479,0.96,"1,837","5,784",2.86,1.218,0.012,81,0.96,"5,784",2.86,A
A,180,1.04,?c,?`,100,6,,1966,41,0,,0,"1,610,800","505,248","1,077,235","2,786,096","26,547",1,1,1,1,1,0.205,0.001,826,0.96,"1,066","5,766",4.91,1.218,0.007,139,0.96,"5,766",4.91,A
A,181,1.04,?c,?`,100,13,,1966,41,0,,0,"1,610,800","505,248","1,077,235","2,786,096","56,278",1,1,1,1,1,0.205,0.003,390,0.96,"2,259","5,794",2.33,1.218,0.015,66,0.96,"5,794",2.33,A
A,182,1.21,?c,?s,200,29,,1990,17,0,,0,"2,954,136","505,248","1,077,235","2,786,096","131,031",1,1,1,1,1,0.205,0.006,167,0.96,"5,260","7,156",1.23,1.218,0.035,28,1.25,"9,317",1.61,A
A,183,1.21,?c,?j,150,4,,1999,8,0,,0,"2,954,136","505,248","1,077,235","2,786,096","19,435",1,1,1,1,1,0.205,0.001,1128,0.96,780,"7,048",8.2,1.218,0.005,190,0.96,"7,048",8.2,A
A,184,1.21,?c,?s,150,56,,1990,17,0,,0,"2,954,136","505,248","1,077,235","2,786,096","253,888",1,1,1,1,1,0.205,0.012,86,0.96,"10,191","7,274",0.65,1.218,0.069,15,1.85,"14,017",1.25,B
A,185,1.04,?c,?s,200,9,,1977,30,0,,0,"1,610,800","505,248","1,077,235","2,786,096","41,598",1,1,1,1,1,0.205,0.002,527,0.96,"1,670","5,780",3.14,1.218,0.011,89,0.96,"5,780",3.14,A
A,186,1.21,?c,?s,75,41,,1990,17,0,,0,"2,954,136","505,248","1,077,235","2,786,096","183,349",1,1,1,1,1,0.205,0.008,120,0.96,"7,360","7,206",0.89,1.218,0.05,20,1.52,"11,409",1.41,B
A,187,1.11,?c,?s,150,75,,1990,17,0,,0,"1,610,800","505,248","1,077,235","2,786,096","339,167",1,1,1,1,1,0.205,0.015,65,0.96,"13,615","6,066",0.4,1.218,0.092,11,2.35,"14,849",0.99,C
A,188,1.11,?c,?`,300,99,,1977,30,0,,0,"1,610,800","505,248","1,077,235","2,786,096","443,105",1,1,1,1,1,0.205,0.02,49,0.96,"17,787","6,166",0.31,1.218,0.12,8,3.05,"19,589",1,C
A,189,1.11,?c,?`,300,6,,1965,42,0,,0,"1,610,800","505,248","1,077,235","2,786,096","28,968",1,1,1,1,1,0.205,0.001,757,0.96,"1,163","5,768",4.5,1.218,0.008,127,0.96,"5,768",4.5,A
A,190,1.11,?c,?j,300,3,,1990,17,0,,0,"1,610,800","505,248","1,077,235","2,786,096","11,743",1,1,1,1,1,0.205,0.001,1867,0.96,471,"5,751",11.08,1.218,0.003,314,0.96,"5,751",11.08,A
A,191,1.11,?c,?`,300,222,,1965,42,0,,0,"2,954,136","505,248","1,077,235","2,786,096","996,225",1,1,1,1,1,0.205,0.045,22,1.43,"39,990","11,896",0.27,1.218,0.27,4,5.66,"47,085",1.07,B
A,192,1.11,?c,?`,200,6,,1965,42,0,,0,"2,954,136","505,248","1,077,235","2,786,096","24,797",1,1,1,1,1,0.205,0.001,884,0.96,995,"7,054",6.43,1.218,0.007,149,0.96,"7,054",6.43,A
A,193,1.11,?c,?s,100,6,,1990,17,0,,0,"1,610,800","505,248","1,077,235","2,786,096","25,383",1,1,1,1,1,0.205,0.001,864,0.96,"1,019","5,765",5.13,1.218,0.007,145,0.96,"5,765",5.13,A
A,194,1.11,?c,?`,100,92,,1968,39,0,,0,"2,954,136","505,248","1,077,235","2,786,096","414,610",1,1,1,1,1,0.205,0.019,53,0.96,"16,643","7,428",0.41,1.218,0.112,9,2.77,"21,432",1.17,B
A,195,1.11,?c,?s,100,4,,1990,17,0,,0,"1,610,800","505,248","1,077,235","2,786,096","17,710",1,1,1,1,1,0.205,0.001,1238,0.96,711,"5,757",7.35,1.218,0.005,208,0.96,"5,757",7.35,A
A,196,1.11,?c,?s,100,114,,1991,16,0,,0,"2,954,136","505,248","1,077,235","2,786,096","514,619",1,1,1,1,1,0.205,0.023,43,1.02,"20,658","7,994",0.35,1.218,0.139,7,3.42,"26,804",1.18,B
A,197,0.96,?c,?s,150,487,,1972,35,0,,0,"2,954,136","505,248","1,077,235","2,786,096","2,190,124",1,1,1,1,1,0.205,0.1,10,2.53,"87,915","24,067",0.25,1.218,0.593,2,10.88,"103,500",1.07,B
A,198,0.96,?c,?s,150,4,,1989,18,0,,0,"1,610,800","505,248","1,077,235","2,786,096","16,543",1,1,1,1,1,0.205,0.001,1325,0.96,664,"5,756",7.87,1.218,0.004,223,0.96,"5,756",7.87,A
A,199,0.96,?c,?m?r,100,146,,2005,2,0,,0,"2,954,136","505,248","1,077,235","2,786,096","655,253",1,1,1,1,1,0.205,0.03,33,1.15,"26,303","9,175",0.32,1.218,0.177,6,3.92,"31,274",1.08,B
A,200,0.96,?c,?s,150,67,,1986,21,0,,0,"53,133","505,248","1,077,235","2,786,096","302,851",1,1,1,1,1,0.205,0.014,72,0.96,"12,157","4,536",0.34,1.218,0.082,12,2.19,"10,347",0.77,C
A,201,0.96,?c,?m?r,150,15,,2005,2,0,,0,"53,133","505,248","1,077,235","2,786,096","68,236",1,1,1,1,1,0.205,0.003,321,0.96,"2,739","4,310",1.43,1.218,0.018,54,0.96,"4,310",1.43,A
A,202,0.96,?c,?s,150,29,,1992,15,0,,0,"133,758","505,248","1,077,235","2,786,096","130,507",1,1,1,1,1,0.205,0.006,168,0.96,"5,239","4,448",0.77,1.218,0.035,28,1.25,"5,791",1,B
A,203,0.96,?c,?m?r,100,9,,2005,2,0,,0,"2,954,136","505,248","1,077,235","2,786,096","42,201",1,1,1,1,1,0.205,0.002,519,0.96,"1,694","7,070",3.79,1.218,0.011,87,0.96,"7,070",3.79,A
A,204,1.11,?c,?j,300,2,,1991,16,0,,0,"2,954,136","505,248","1,077,235","2,786,096","8,706",1,1,1,1,1,0.205,0,2518,0.96,349,"7,038",18.3,1.218,0.002,424,0.96,"7,038",18.3,A
A,205,0.96,?c,?j,75,6,,2005,2,0,,0,"2,954,136","505,248","1,077,235","2,786,096","27,248",1,1,1,1,1,0.205,0.001,804,0.96,"1,094","7,056",5.85,1.218,0.007,136,0.96,"7,056",5.85,A
A,206,1.11,?c,?s,75,4,,1990,17,0,,0,"1,610,800","505,248","1,077,235","2,786,096","18,226",1,1,1,1,1,0.205,0.001,1203,0.96,732,"5,758",7.14,1.218,0.005,203,0.96,"5,758",7.14,A
A,207,0.96,?c,?`,100,20,,1975,32,0,,0,"53,133","505,248","1,077,235","2,786,096","91,661",1,1,1,1,1,0.205,0.004,239,0.96,"3,679","4,333",1.07,1.218,0.025,40,1.05,"4,739",1.17,A
A,208,0.96,?c,?`,100,12,,1975,32,0,,0,"133,758","505,248","1,077,235","2,786,096","53,721",1,1,1,1,1,0.205,0.002,408,0.96,"2,156","4,374",1.84,1.218,0.015,69,0.96,"4,374",1.84,A
A,209,0.96,?c,?`,100,7,,1979,28,0,,0,"53,133","505,248","1,077,235","2,786,096","30,345",1,1,1,1,1,0.205,0.001,722,0.96,"1,218","4,274",3.18,1.218,0.008,122,0.96,"4,274",3.18,A
A,210,0.96,?c,?j,150,2,,2005,2,0,,0,"1,610,800","505,248","1,077,235","2,786,096","7,984",1,1,1,1,1,0.205,0,2746,0.96,320,"5,748",16.3,1.218,0.002,462,0.96,"5,748",16.3,A
A,211,1.21,?c,?s,100,19,,1977,30,0,,0,"2,954,136","505,248","1,077,235","2,786,096","85,530",1,1,1,1,1,0.205,0.004,256,0.96,"3,433","7,112",1.88,1.218,0.023,43,1.02,"7,556",2,A
A,212,1.04,?c,?m?r,200,2,,2003,4,0,,0,"1,610,800","505,248","1,077,235","2,786,096","7,381",1,1,1,1,1,0.205,0,2970,0.96,296,"5,747",17.62,1.218,0.002,500,0.96,"5,747",17.62,A
A,213,1.04,?c,?r?Q,300,21,,2003,4,0,,0,"1,610,800","505,248","1,077,235","2,786,096","94,566",1,1,1,1,1,0.205,0.004,232,0.96,"3,796","5,831",1.39,1.218,0.026,39,1.07,"6,499",1.55,A
A,214,1.21,?c,?s,150,43,,1990,17,0,,0,"2,954,136","505,248","1,077,235","2,786,096","193,937",1,1,1,1,1,0.205,0.009,113,0.96,"7,785","7,216",0.84,1.218,0.053,19,1.58,"11,876",1.38,B
A,215,1.21,?c,?m?r,100,8,,1999,8,0,,0,"2,954,136","505,248","1,077,235","2,786,096","34,059",1,1,1,1,1,0.205,0.002,644,0.96,"1,367","7,063",4.69,1.218,0.009,108,0.96,"7,063",4.69,A
A,216,1.21,?c,?m?r,100,7,,1999,8,0,,0,"2,954,136","505,248","1,077,235","2,786,096","32,988",1,1,1,1,1,0.205,0.002,665,0.96,"1,324","7,061",4.84,1.218,0.009,112,0.96,"7,061",4.84,A
A,217,1.04,?c,?m?r,200,198,,2003,4,0,,0,"2,954,136","505,248","1,077,235","2,786,096","892,034",1,1,1,1,1,0.205,0.041,25,1.32,"35,808","10,843",0.27,1.218,0.242,4,5.66,"46,495",1.18,B
A,218,1.04,?c,?m?r,200,1,,2003,4,0,,0,"1,610,800","505,248","1,077,235","2,786,096","5,022",1,1,1,1,1,0.205,0,4365,0.96,202,"5,745",25.81,1.218,0.001,735,0.96,"5,745",25.81,A
A,219,0.96,?c,?j,75,5,,2005,2,0,,0,"2,954,136","505,248","1,077,235","2,786,096","24,300",1,1,1,1,1,0.205,0.001,902,0.96,975,"7,053",6.56,1.218,0.007,152,0.96,"7,053",6.56,A
A,220,0.96,?c,?m?r,100,2,,2005,2,0,,0,"2,954,136","505,248","1,077,235","2,786,096","9,108",1,1,1,1,1,0.205,0,2407,0.96,366,"7,039",17.45,1.218,0.002,405,0.96,"7,039",17.45,A
A,221,1.04,?c,?s,100,3,,1978,29,0,,0,"53,133","505,248","1,077,235","2,786,096","13,012",1,1,1,1,1,0.205,0.001,1685,0.96,522,"4,257",7.4,1.218,0.004,284,0.96,"4,257",7.4,A
